entityId,time_utc,availableBikeNumber
24375,2025-06-10 04:00:00+00:00,15.033333333333333
24375,2025-06-10 05:00:00+00:00,14.3
24375,2025-06-10 06:00:00+00:00,11.883333333333333
24375,2025-06-10 07:00:00+00:00,12.55
24375,2025-06-10 08:00:00+00:00,13.0
24375,2025-06-10 09:00:00+00:00,13.0
24375,2025-06-10 10:00:00+00:00,13.0
24376,2025-06-09 11:00:00+00:00,0.0
24376,2025-06-09 12:00:00+00:00,0.9666666666666667
24376,2025-06-09 13:00:00+00:00,0.9666666666666667
24376,2025-06-09 14:00:00+00:00,2.533333333333333
24376,2025-06-09 15:00:00+00:00,1.4666666666666668
24376,2025-06-09 16:00:00+00:00,0.45
24376,2025-06-09 17:00:00+00:00,3.65
24376,2025-06-09 18:00:00+00:00,3.0833333333333335
24376,2025-06-09 19:00:00+00:00,3.283333333333333
24376,2025-06-09 20:00:00+00:00,3.816666666666667
24376,2025-06-09 21:00:00+00:00,3.0
24376,2025-06-09 22:00:00+00:00,3.0
24376,2025-06-09 23:00:00+00:00,3.0
24376,2025-06-10 00:00:00+00:00,3.45
24376,2025-06-10 01:00:00+00:00,3.316666666666667
24376,2025-06-10 02:00:00+00:00,3.0
24376,2025-06-10 03:00:00+00:00,2.8833333333333333
24376,2025-06-10 04:00:00+00:00,0.35
24376,2025-06-10 05:00:00+00:00,0.43333333333333335
24376,2025-06-10 06:00:00+00:00,1.6333333333333333
24376,2025-06-10 07:00:00+00:00,3.0
24376,2025-06-10 08:00:00+00:00,1.2833333333333332
24376,2025-06-10 09:00:00+00:00,2.0
24376,2025-06-10 10:00:00+00:00,0.8166666666666667
24377,2025-06-09 11:00:00+00:00,0.0
24377,2025-06-09 12:00:00+00:00,0.0
24377,2025-06-09 13:00:00+00:00,0.0
24377,2025-06-09 14:00:00+00:00,0.0
24377,2025-06-09 15:00:00+00:00,0.0
24377,2025-06-09 16:00:00+00:00,0.7666666666666667
24377,2025-06-09 17:00:00+00:00,1.0
24377,2025-06-09 18:00:00+00:00,1.55
24377,2025-06-09 19:00:00+00:00,2.0
24377,2025-06-09 20:00:00+00:00,2.0
24377,2025-06-09 21:00:00+00:00,2.65
24377,2025-06-09 22:00:00+00:00,3.0
24377,2025-06-09 23:00:00+00:00,3.0
24377,2025-06-10 00:00:00+00:00,3.0
24377,2025-06-10 01:00:00+00:00,3.0
24377,2025-06-10 02:00:00+00:00,3.0
24377,2025-06-10 03:00:00+00:00,3.0
24377,2025-06-10 04:00:00+00:00,3.0
24377,2025-06-10 05:00:00+00:00,3.0
24377,2025-06-10 06:00:00+00:00,3.0
24377,2025-06-10 07:00:00+00:00,3.0
24377,2025-06-10 08:00:00+00:00,3.0
24377,2025-06-10 09:00:00+00:00,3.0
24377,2025-06-10 10:00:00+00:00,2.35
24378,2025-06-09 11:00:00+00:00,0.0
24378,2025-06-09 12:00:00+00:00,0.18333333333333332
24378,2025-06-09 13:00:00+00:00,0.0
24378,2025-06-09 14:00:00+00:00,0.13333333333333333
24378,2025-06-09 15:00:00+00:00,0.7166666666666667
24378,2025-06-09 16:00:00+00:00,1.4666666666666668
24378,2025-06-09 17:00:00+00:00,1.7166666666666668
24378,2025-06-09 18:00:00+00:00,3.0
24378,2025-06-09 19:00:00+00:00,2.066666666666667
24378,2025-06-09 20:00:00+00:00,1.6166666666666667
24378,2025-06-09 21:00:00+00:00,1.3833333333333333
24378,2025-06-09 22:00:00+00:00,1.0
24378,2025-06-09 23:00:00+00:00,1.0
24378,2025-06-10 00:00:00+00:00,1.0
24378,2025-06-10 01:00:00+00:00,1.0
24378,2025-06-10 02:00:00+00:00,1.0
24378,2025-06-10 03:00:00+00:00,1.4166666666666667
24378,2025-06-10 04:00:00+00:00,1.7
24378,2025-06-10 05:00:00+00:00,0.36666666666666664
24378,2025-06-10 06:00:00+00:00,0.6166666666666667
24378,2025-06-10 07:00:00+00:00,0.5833333333333334
24378,2025-06-10 08:00:00+00:00,0.0
24378,2025-06-10 09:00:00+00:00,0.0
24378,2025-06-10 10:00:00+00:00,0.23333333333333334
24379,2025-06-09 11:00:00+00:00,0.0
24379,2025-06-09 12:00:00+00:00,0.0
